"","id","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Datum.Feiertag","Ferien"
"311",1405151,2014-05-15,1,123.833393024816,2,13.7875,8,NA,NA,NA,NA
"312",1405161,2014-05-16,1,182.247331664509,5,13.8875,9,NA,NA,NA,NA
"313",1405171,2014-05-17,1,128.405482365147,0,16.625,8,0,NA,NA,NA
"314",1405181,2014-05-18,1,94.9265718873585,4,16.5125,13,NA,NA,NA,NA
"315",1405191,2014-05-19,1,108.184039506908,6,13.7625,8,61,NA,NA,NA
"316",1405201,2014-05-20,1,112.779561925048,0,20.725,12,NA,NA,NA,NA
"317",1405211,2014-05-21,1,123.754439846218,2,26.8625,8,NA,NA,NA,NA
"318",1405221,2014-05-22,1,116.368035292474,0,26.375,8,NA,NA,NA,NA
"319",1405231,2014-05-23,1,129.753386763715,7,18.0125,12,65,NA,NA,NA
"320",1405241,2014-05-24,1,117.223121200496,2,17.9625,8,NA,NA,NA,NA
"321",1405251,2014-05-25,1,85.7502216285052,2,20.4625,11,NA,NA,NA,NA
"322",1405261,2014-05-26,1,117.265384467109,0,19.9625,13,NA,NA,NA,NA
"323",1405271,2014-05-27,1,114.85034360851,7,12.8875,21,21,NA,NA,NA
"324",1405281,2014-05-28,1,190.55318445032,7,10.2,22,21,NA,NA,NA
"325",1405291,2014-05-29,1,85.879848415963,4,12.7,14,NA,NA,NA,NA
"326",1405301,2014-05-30,1,187.239006431102,0,17.9625,13,NA,NA,NA,"Pfingsten"
"327",1405311,2014-05-31,1,171.347524831197,3,15.9125,15,NA,NA,NA,NA
"328",1406011,2014-06-01,1,93.4027092149433,7,13.825,6,21,NA,NA,NA
"329",1406021,2014-06-02,1,199.723160641356,0,17.625,9,NA,NA,NA,NA
"330",1406031,2014-06-03,1,142.538025704362,1,20,9,NA,NA,NA,NA
"331",1406041,2014-06-04,1,137.397470737802,1,21.4875,14,NA,NA,NA,NA
"332",1406051,2014-06-05,1,194.604241155943,5,15.0375,18,65,NA,NA,NA
"333",1406061,2014-06-06,1,181.64230467912,3,19.3125,12,NA,NA,NA,NA
"334",1406071,2014-06-07,1,199.282826637538,0,17.9625,8,NA,NA,NA,NA
"335",1406081,2014-06-08,1,116.13410257794,6,22.1,12,21,NA,NA,NA
"336",1406091,2014-06-09,1,110.83826883308,0,20.6625,10,NA,NA,NA,NA
"337",1406101,2014-06-10,1,183.918754774297,1,25.7875,9,NA,NA,NA,NA
"338",1406111,2014-06-11,1,149.446544671322,7,20.5,8,61,NA,NA,NA
"339",1406121,2014-06-12,1,139.828728810289,4,19.55,12,NA,NA,NA,NA
"340",1406131,2014-06-13,1,181.076990157327,7,17.45,18,21,NA,NA,NA
"341",1406141,2014-06-14,1,198.692957520375,1,18.9125,13,NA,NA,NA,NA
"342",1406151,2014-06-15,1,54.0249702204705,0,19.275,8,NA,NA,NA,NA
"343",1406161,2014-06-16,1,162.607017592405,6,18.3125,10,0,NA,NA,NA
"344",1406171,2014-06-17,1,124.562218396083,1,20.375,7,NA,NA,NA,NA
"345",1406181,2014-06-18,1,137.865777862035,3,19.3,13,NA,NA,NA,NA
"346",1406191,2014-06-19,1,129.894799169399,7,15.2875,19,21,NA,NA,NA
"347",1406201,2014-06-20,1,175.728748384125,7,15.9875,16,NA,NA,NA,NA
"348",1406211,2014-06-21,1,162.410672754329,6,15.5125,18,61,1,NA,NA
"349",1406221,2014-06-22,1,99.6276132843513,5,15.7,19,NA,1,NA,NA
"350",1406231,2014-06-23,1,130.997404965594,4,16.5,17,NA,1,NA,NA
"351",1406241,2014-06-24,1,119.068455962972,7,14.3625,7,21,1,NA,NA
"352",1406251,2014-06-25,1,114.248639971521,0,18.4375,10,NA,1,NA,NA
"353",1406261,2014-06-26,1,139.644833904018,6,17.575,8,63,1,NA,NA
"354",1406271,2014-06-27,1,149.199619823898,4,20.1625,7,95,1,NA,NA
"355",1406281,2014-06-28,1,234.368963456298,6,16.9625,6,95,1,NA,NA
"356",1406291,2014-06-29,1,99.024824945212,7,17.3125,8,61,1,NA,NA
"357",1406301,2014-06-30,1,171.873065791742,3,18.3375,12,NA,NA,NA,NA
"358",1407011,2014-07-01,1,79.4657766414776,6,15.6875,14,61,NA,NA,NA
"359",1407021,2014-07-02,1,130.353573545155,6,17.1125,15,NA,NA,NA,NA
"360",1407031,2014-07-03,1,158.210589058586,7,20.4,9,NA,NA,NA,NA
"361",1407041,2014-07-04,1,112.903849016111,0,26.9375,10,NA,NA,NA,NA
"362",1407051,2014-07-05,1,150.979319145129,6,24.5875,10,65,NA,NA,NA
"363",1407061,2014-07-06,1,84.8042447667398,5,25.2375,6,NA,NA,NA,NA
"364",1407071,2014-07-07,1,142.241358541915,5,20.8,10,NA,NA,NA,NA
"365",1407081,2014-07-08,1,109.606492090567,7,19.6,15,63,NA,NA,NA
"366",1407091,2014-07-09,1,116.752191041734,0,24.65,24,5,NA,NA,NA
"367",1407101,2014-07-10,1,132.724706258412,0,24.757142,18,0,NA,NA,NA
"368",1407111,2014-07-11,1,180.711513583786,1,22.9375,18,NA,NA,NA,NA
"369",1407121,2014-07-12,1,142.331090508761,0,20.375,12,NA,NA,NA,NA
"370",1407131,2014-07-13,1,80.4531140833734,7,18.6,10,61,NA,NA,NA
"371",1407141,2014-07-14,1,153.698550894933,7,19.45,15,63,NA,NA,"Sommerferien"
"372",1407151,2014-07-15,1,157.385041577792,6,22.2625,9,NA,NA,NA,"Sommerferien"
"373",1407161,2014-07-16,1,158.680478444563,6,19.4125,7,NA,NA,NA,"Sommerferien"
"374",1407171,2014-07-17,1,160.5229296933,4,22.7625,7,NA,NA,NA,"Sommerferien"
"375",1407181,2014-07-18,1,119.811042532772,1,26.05,10,NA,NA,NA,"Sommerferien"
"376",1407191,2014-07-19,1,144.785544515647,0,28.0625,13,NA,NA,NA,"Sommerferien"
"377",1407201,2014-07-20,1,111.990298336233,3,24.3125,15,NA,NA,NA,"Sommerferien"
"378",1407211,2014-07-21,1,137.703002341753,0,23.4875,19,5,NA,NA,"Sommerferien"
"379",1407221,2014-07-22,1,152.134170467115,0,24.9875,14,NA,NA,NA,"Sommerferien"
"380",1407231,2014-07-23,1,144.39193026197,0,25,14,NA,NA,NA,"Sommerferien"
"381",1407241,2014-07-24,1,163.309889093623,0,24.8375,11,NA,NA,NA,"Sommerferien"
"382",1407251,2014-07-25,1,145.131799090901,0,26.325,18,NA,NA,NA,"Sommerferien"
"383",1407261,2014-07-26,1,171.321523510186,6,22.375,10,21,NA,NA,"Sommerferien"
"384",1407271,2014-07-27,1,90.1816334935297,3,25.55,12,21,NA,NA,"Sommerferien"
"385",1407281,2014-07-28,1,157.813837411395,0,24.7625,7,NA,NA,NA,"Sommerferien"
"386",1407291,2014-07-29,1,144.455051194281,0,25.35,10,NA,NA,NA,"Sommerferien"
"387",1407301,2014-07-30,1,137.868369774792,6,22.925,12,NA,NA,NA,"Sommerferien"
"388",1407311,2014-07-31,1,174.333709830106,3,22.4375,12,21,NA,NA,"Sommerferien"
"389",1408011,2014-08-01,1,153.966193788182,1,26.725,8,NA,NA,NA,"Sommerferien"
"390",1408021,2014-08-02,1,189.444073316264,2,26.0875,12,NA,NA,NA,"Sommerferien"
"391",1408031,2014-08-03,1,75.380692980006,5,23.0875,9,63,NA,NA,"Sommerferien"
"392",1408041,2014-08-04,1,190.631341627449,6,22.5125,8,NA,NA,NA,"Sommerferien"
"393",1408051,2014-08-05,1,158.481203915988,5,23.0875,10,NA,NA,NA,"Sommerferien"
"394",1408061,2014-08-06,1,140.003286627353,0,22.825,10,NA,NA,NA,"Sommerferien"
"395",1408071,2014-08-07,1,172.493580385229,7,20.3125,6,61,NA,NA,"Sommerferien"
"396",1408081,2014-08-08,1,194.226703064487,3,22.725,8,NA,NA,NA,"Sommerferien"
"397",1408091,2014-08-09,1,216.790146013299,6,20.1,17,61,NA,NA,"Sommerferien"
"398",1408101,2014-08-10,1,98.5919510239083,6,23.1,12,NA,NA,NA,"Sommerferien"
"399",1408111,2014-08-11,1,186.843287518034,4,20.075,13,21,NA,NA,"Sommerferien"
"400",1408121,2014-08-12,1,155.633056469153,5,16.9125,12,95,NA,NA,"Sommerferien"
"401",1408131,2014-08-13,1,129.960879412869,2,20.9375,10,NA,NA,NA,"Sommerferien"
"402",1408141,2014-08-14,1,162.312059256018,7,18.05,10,65,NA,NA,"Sommerferien"
"403",1408151,2014-08-15,1,232.668688554884,6,18.3625,8,61,NA,NA,"Sommerferien"
"404",1408161,2014-08-16,1,229.321098599377,6,17.2,15,61,NA,NA,"Sommerferien"
"405",1408181,2014-08-18,1,204.943578961263,6,15.2,15,61,NA,NA,"Sommerferien"
"406",1408191,2014-08-19,1,157.516513226105,6,14.0875,12,61,NA,NA,"Sommerferien"
"407",1408201,2014-08-20,1,175.194857952978,5,15.675,17,21,NA,NA,"Sommerferien"
"408",1408211,2014-08-21,1,177.59614021373,5,16.2625,11,21,NA,NA,"Sommerferien"
"409",1408221,2014-08-22,1,196.422158119718,7,16.325,12,61,NA,NA,"Sommerferien"
"410",1408231,2014-08-23,1,226.633053661476,4,15.9875,11,21,NA,NA,"Sommerferien"
"411",1408241,2014-08-24,1,151.925968486667,3,16.3125,20,21,NA,NA,NA
"412",1408251,2014-08-25,1,202.245341655226,5,14.7875,13,65,NA,NA,NA
"413",1408261,2014-08-26,1,143.842260185182,3,17.325,7,NA,NA,NA,NA
"414",1408271,2014-08-27,1,141.124540763453,1,19.875,9,NA,NA,NA,NA
"415",1408281,2014-08-28,1,147.59794847913,0,19.75,9,0,NA,NA,NA
"416",1408291,2014-08-29,1,119.001507763099,5,19.125,12,63,NA,NA,NA
"417",1408301,2014-08-30,1,162.81504486744,7,17.75,9,61,NA,NA,NA
"418",1408311,2014-08-31,1,136.994199378168,7,16.375,8,21,NA,NA,NA
"419",1409011,2014-09-01,1,192.583927536972,7,17.875,12,61,NA,NA,NA
"420",1409021,2014-09-02,1,93.4032112729648,2,18.375,13,NA,NA,NA,NA
"421",1409031,2014-09-03,1,128.100882145258,2,18.75,13,NA,NA,NA,NA
"422",1409041,2014-09-04,1,118.732274802375,0,20,15,NA,NA,NA,NA
"423",1409051,2014-09-05,1,168.798990410438,2,21.375,10,NA,NA,NA,NA
"424",1409061,2014-09-06,1,165.47761720592,2,24,5,NA,NA,NA,NA
"425",1409071,2014-09-07,1,48.9648440975496,5,20,6,21,NA,NA,NA
"426",1409081,2014-09-08,1,177.361261107402,4,17.375,12,21,NA,NA,NA
"427",1409091,2014-09-09,1,128.017374563252,6,17.125,16,63,NA,NA,NA
"428",1409101,2014-09-10,1,173.546299647139,2,18.625,12,NA,NA,NA,NA
"429",1409111,2014-09-11,1,165.169051552497,4,17.375,13,NA,NA,NA,NA
"430",1409121,2014-09-12,1,130.3659563908,1,18.25,11,NA,NA,NA,NA
"431",1409131,2014-09-13,1,152.497010928097,7,17,12,NA,NA,NA,NA
"432",1409141,2014-09-14,1,60.5960658536456,7,17.625,14,61,NA,NA,NA
"433",1409151,2014-09-15,1,154.556691403417,2,19.75,13,NA,NA,NA,NA
"434",1409161,2014-09-16,1,106.657464651771,0,20.125,13,NA,NA,NA,NA
"435",1409171,2014-09-17,1,140.230426469916,1,19.875,18,NA,NA,NA,NA
"436",1409181,2014-09-18,1,168.767383241785,0,20.5,13,NA,NA,NA,NA
"437",1409191,2014-09-19,1,140.144453118865,0,20.75,9,5,NA,NA,NA
"438",1409201,2014-09-20,1,197.959086294477,3,19.375,7,10,NA,NA,NA
"439",1409211,2014-09-21,1,80.5859142164798,4,17,15,21,NA,NA,NA
"440",1409221,2014-09-22,1,134.865103794751,6,13,17,21,NA,NA,NA
"441",1409231,2014-09-23,1,140.774695330895,4,14.75,6,NA,NA,NA,NA
"442",1409241,2014-09-24,1,108.711123767423,7,15.375,10,63,NA,NA,NA
"443",1409251,2014-09-25,1,108.067086651751,7,14.5,17,61,NA,NA,NA
"444",1409261,2014-09-26,1,117.377429960871,7,16.75,13,61,NA,NA,NA
"445",1409271,2014-09-27,1,139.171163845637,2,16.375,14,NA,NA,NA,NA
"446",1409281,2014-09-28,1,60.4829614839036,4,18.5,7,NA,NA,NA,NA
"447",1409291,2014-09-29,1,146.640779180328,6,18.125,6,NA,NA,NA,NA
"448",1409301,2014-09-30,1,125.317010604255,7,16.5,5,61,NA,NA,NA
"449",1410011,2014-10-01,1,159.473253138624,6,17.75,6,10,NA,NA,NA
"450",1410021,2014-10-02,1,183.411275500045,6,18,6,NA,NA,NA,NA
"451",1410031,2014-10-03,1,62.591191559266,3,20,6,10,NA,NA,NA
"452",1410041,2014-10-04,1,194.365187583031,0,18.5,8,5,NA,NA,NA
"453",1410051,2014-10-05,1,82.1342445154272,1,16.25,7,NA,NA,NA,NA
"454",1410061,2014-10-06,1,178.335670094664,2,15.75,15,10,NA,NA,NA
"455",1410071,2014-10-07,1,141.858863346968,7,13,10,65,NA,NA,NA
"456",1410081,2014-10-08,1,134.873921318631,6,14.125,10,61,NA,NA,NA
"457",1410091,2014-10-09,1,134.324856819578,5,17.875,10,NA,NA,NA,NA
"458",1410101,2014-10-10,1,132.317020180874,4,16.375,10,NA,NA,NA,NA
"459",1410111,2014-10-11,1,181.071063711796,3,17,5,NA,NA,NA,NA
"460",1410121,2014-10-12,1,97.9850226394533,5,15.125,7,20,NA,NA,NA
"461",1410131,2014-10-13,1,129.878383258938,7,12.625,12,63,NA,NA,"Herbstferien"
"462",1410141,2014-10-14,1,175.011253800233,6,14,5,61,NA,NA,"Herbstferien"
"463",1410151,2014-10-15,1,206.8382090708,7,13.875,6,21,NA,NA,"Herbstferien"
"464",1410161,2014-10-16,1,147.570549356915,7,13.5,6,61,NA,NA,"Herbstferien"
"465",1410171,2014-10-17,1,144.357853437456,7,14.375,10,65,NA,NA,"Herbstferien"
"466",1410181,2014-10-18,1,158.152130377889,7,15.25,7,21,NA,NA,"Herbstferien"
"467",1410191,2014-10-19,1,58.8534096103563,7,17.375,13,95,NA,NA,"Herbstferien"
"468",1410201,2014-10-20,1,158.382558902343,6,14.625,18,61,NA,NA,"Herbstferien"
"469",1410211,2014-10-21,1,125.363981222897,7,12.5,9,63,NA,NA,"Herbstferien"
"470",1410221,2014-10-22,1,127.765051280508,6,13,12,0,NA,NA,"Herbstferien"
"471",1410231,2014-10-23,1,144.21773201944,6,13.125,7,0,NA,NA,"Herbstferien"
"472",1410241,2014-10-24,1,203.173639154115,7,13.5,9,NA,NA,NA,"Herbstferien"
"473",1410251,2014-10-25,1,191.425316581712,7,12.125,7,61,NA,NA,"Herbstferien"
"474",1410261,2014-10-26,1,116.487886781866,5,12.75,9,0,NA,NA,NA
"475",1410271,2014-10-27,1,121.416970836256,2,14.5,9,NA,NA,NA,NA
"476",1410281,2014-10-28,1,136.094268676769,0,13.875,8,NA,NA,NA,NA
"477",1410291,2014-10-29,1,103.569554336818,7,8.375,7,20,NA,NA,NA
"478",1410301,2014-10-30,1,122.18216764664,2,10.625,5,10,NA,NA,NA
"479",1410311,2014-10-31,1,132.486279254048,8,12.875,5,10,NA,NA,NA
"480",1411011,2014-11-01,1,142.507059241702,2,16.5,8,0,NA,NA,NA
"481",1411021,2014-11-02,1,99.288586999622,3,15.375,10,21,NA,NA,NA
"482",1411031,2014-11-03,1,137.822879577546,4,13.75,12,0,NA,NA,NA
"483",1411041,2014-11-04,1,103.123747563607,7,11.625,8,61,NA,NA,NA
"484",1411051,2014-11-05,1,113.078967477055,7,9.5,11,61,NA,NA,NA
"485",1411061,2014-11-06,1,138.399464430445,5,8.875,10,0,NA,NA,NA
"486",1411071,2014-11-07,1,125.3258349714,0,8.625,9,10,NA,NA,NA
"487",1411081,2014-11-08,1,165.663474985222,6,10.25,8,NA,NA,NA,NA
"488",1411091,2014-11-09,1,118.446930009839,3,10.625,8,NA,NA,NA,NA
"489",1411101,2014-11-10,1,132.450933802593,6,8.75,7,61,NA,NA,NA
"490",1411111,2014-11-11,1,122.885078853966,2,8.625,7,10,NA,NA,NA
"491",1411121,2014-11-12,1,95.3481999188746,7,9.75,10,10,NA,NA,NA
"492",1411131,2014-11-13,1,143.750350209673,7,10.75,4,28,NA,NA,NA
"493",1411141,2014-11-14,1,133.77429991274,7,10.75,10,10,NA,NA,NA
"494",1411151,2014-11-15,1,157.956829595601,8,9.25,14,10,NA,NA,NA
"495",1411161,2014-11-16,1,69.2794517983636,7,8,14,61,NA,NA,NA
"496",1411171,2014-11-17,1,138.752246637463,7,9.625,7,10,NA,NA,NA
"497",1411181,2014-11-18,1,134.68843263499,7,8.875,13,61,NA,NA,NA
"498",1411191,2014-11-19,1,131.262024072649,7,8.5,11,61,NA,NA,NA
"499",1411201,2014-11-20,1,131.314789763352,5,6.125,7,0,NA,NA,NA
"500",1411211,2014-11-21,1,142.895603194534,6,6.5,5,61,NA,NA,NA
"501",1411221,2014-11-22,1,92.6616360079896,7,5.75,9,61,NA,NA,NA
"502",1411231,2014-11-23,1,88.8532704507342,6,6.75,7,21,NA,NA,NA
"503",1411241,2014-11-24,1,135.495058395216,3,9.375,10,0,NA,NA,NA
"504",1411251,2014-11-25,1,125.776456029191,0,6.875,4,0,NA,NA,NA
"505",1411261,2014-11-26,1,98.5421347532514,3,5.625,8,NA,NA,NA,NA
"506",1411271,2014-11-27,1,114.36674051771,0,4.5,10,10,NA,NA,NA
"507",1411281,2014-11-28,1,125.770265298128,6,1.625,16,10,NA,NA,NA
"508",1411291,2014-11-29,1,143.276224653699,8,1,10,5,NA,NA,NA
"509",1411301,2014-11-30,1,70.5238191319592,8,0,11,10,NA,NA,NA
"510",1412011,2014-12-01,1,128.454115308343,7,-2,13,10,NA,NA,NA
"511",1412021,2014-12-02,1,154.242632883405,8,-3,7,10,NA,NA,NA
"512",1412031,2014-12-03,1,133.99080245511,7,0.625,10,10,NA,NA,NA
"513",1412041,2014-12-04,1,124.167763102648,8,3.75,9,61,NA,NA,NA
"514",1412051,2014-12-05,1,83.5104305885102,7,2,7,61,NA,NA,NA
"515",1412061,2014-12-06,1,127.894073901772,2,5.75,7,10,NA,NA,NA
"516",1412071,2014-12-07,1,75.5129227390682,7,4.875,12,61,NA,NA,NA
"517",1412081,2014-12-08,1,102.678761832615,7,3.25,8,61,NA,NA,NA
"518",1412091,2014-12-09,1,110.476546068652,8,2.125,9,45,NA,NA,NA
"519",1412101,2014-12-10,1,99.9187171842705,5,4.875,13,61,NA,NA,NA
"520",1412111,2014-12-11,1,109.754570057738,7,4,12,95,NA,NA,NA
"521",1412121,2014-12-12,1,109.142671748118,7,7.25,18,61,NA,NA,NA
"522",1412131,2014-12-13,1,124.956684401136,5,4.75,10,61,NA,NA,NA
"523",1412141,2014-12-14,1,102.80557310108,4,3.5,9,10,NA,NA,NA
"524",1412151,2014-12-15,1,96.3136936339829,7,4.75,11,61,NA,NA,NA
"525",1412161,2014-12-16,1,97.7685842370004,8,4.625,12,61,NA,NA,NA
"526",1412171,2014-12-17,1,102.856835442046,7,3.625,10,61,NA,NA,NA
"527",1412181,2014-12-18,1,112.769700687238,7,10,11,61,NA,NA,NA
"528",1412191,2014-12-19,1,100.434605432296,5,8.125,15,61,NA,NA,NA
"529",1412201,2014-12-20,1,92.9765497836537,6,5.375,24,21,NA,NA,NA
"530",1412211,2014-12-21,1,74.1776353738615,6,6.625,14,21,NA,NA,NA
"531",1412221,2014-12-22,1,166.062608421996,7,9.75,21,63,NA,NA,"Weihnachtsferien"
"532",1412231,2014-12-23,1,184.21718934313,7,9.125,19,61,NA,NA,"Weihnachtsferien"
"533",1412241,2014-12-24,1,289.724706873301,5,7.75,21,61,NA,NA,"Weihnachtsferien"
"534",1412271,2014-12-27,1,133.160219555693,3,-0.25,8,NA,NA,NA,"Weihnachtsferien"
"535",1412281,2014-12-28,1,65.5011765409885,1,-0.5,7,0,NA,NA,"Weihnachtsferien"
"536",1412291,2014-12-29,1,159.353174871792,5,0.75,10,0,NA,NA,"Weihnachtsferien"
"537",1412301,2014-12-30,1,171.900364677079,7,5.25,9,21,NA,NA,"Weihnachtsferien"
"538",1412311,2014-12-31,1,253.25502096677,6,7.375,11,61,NA,NA,"Weihnachtsferien"
"539",1501021,2015-01-02,1,171.436480362582,6,7.75,24,61,NA,NA,"Weihnachtsferien"
"540",1501031,2015-01-03,1,146.725466464595,7,4.875,25,69,NA,NA,"Weihnachtsferien"
"541",1501041,2015-01-04,1,69.2618750164446,0,4.75,15,NA,NA,NA,"Weihnachtsferien"
"542",1501051,2015-01-05,1,159.498680849924,8,5.875,8,20,NA,NA,"Weihnachtsferien"
"543",1501061,2015-01-06,1,116.621821467299,8,3.625,8,10,NA,NA,"Weihnachtsferien"
"544",1501071,2015-01-07,1,116.046870294295,6,5.75,10,61,NA,NA,NA
"545",1501081,2015-01-08,1,88.9219763738156,8,6.375,9,61,NA,NA,NA
"546",1501091,2015-01-09,1,89.5158553261206,6,7.5,25,63,NA,NA,NA
"547",1501101,2015-01-10,1,67.954839483437,6,10,28,61,NA,NA,NA
"548",1501111,2015-01-11,1,102.503556455298,5,4.25,23,61,NA,NA,NA
"549",1501121,2015-01-12,1,122.717043089708,7,7.5,19,61,NA,NA,NA
"550",1501131,2015-01-13,1,86.441812930424,7,7.75,14,61,NA,NA,NA
"551",1501141,2015-01-14,1,72.7918398175921,6,3.125,16,71,NA,NA,NA
"552",1501151,2015-01-15,1,93.7671799134285,7,6.75,14,61,NA,NA,NA
"553",1501161,2015-01-16,1,131.913950068001,6,6.75,13,0,NA,NA,NA
"554",1501171,2015-01-17,1,115.086208812258,1,4.25,12,21,NA,NA,NA
"555",1501181,2015-01-18,1,47.8910511689248,8,2,9,61,NA,NA,NA
"556",1501191,2015-01-19,1,138.935449172918,7,1,5,71,NA,NA,NA
"557",1501201,2015-01-20,1,116.932538278351,7,-0.375,4,77,NA,NA,NA
"558",1501211,2015-01-21,1,90.1034587863099,8,-1.125,4,10,NA,NA,NA
"559",1501221,2015-01-22,1,135.950512983467,7,-1.375,3,49,NA,NA,NA
"560",1501231,2015-01-23,1,130.976061288992,8,-1.25,5,20,NA,NA,NA
"561",1501241,2015-01-24,1,140.03186322028,7,-0.5,10,71,NA,NA,NA
"562",1501251,2015-01-25,1,94.493388512183,6,2.875,6,NA,NA,NA,NA
"563",1501261,2015-01-26,1,150.51678717379,7,3.375,10,61,NA,NA,NA
"564",1501271,2015-01-27,1,141.518792699705,2,4.875,13,NA,NA,NA,NA
"565",1501281,2015-01-28,1,124.273404481234,7,4.875,17,61,NA,NA,NA
"566",1501291,2015-01-29,1,129.932530553471,7,1.5,12,75,NA,NA,NA
"567",1501301,2015-01-30,1,100.75421525386,7,1.125,6,NA,NA,NA,NA
"568",1501311,2015-01-31,1,129.039421255357,7,-2.375,7,49,NA,NA,NA
"569",1502011,2015-02-01,1,92.189837282486,7,-0.25,9,75,NA,NA,NA
"570",1502021,2015-02-02,1,159.254353701805,6,1,10,22,NA,NA,NA
"571",1502031,2015-02-03,1,112.095171542871,7,-1,10,77,NA,NA,NA
"572",1502041,2015-02-04,1,111.66941350432,6,-1.875,9,0,NA,NA,NA
"573",1502051,2015-02-05,1,133.827962608871,5,0.75,10,22,NA,NA,NA
"574",1502061,2015-02-06,1,136.337106368056,2,-0.5,6,22,NA,NA,NA
"575",1502071,2015-02-07,1,130.642229801113,7,4.125,18,20,NA,NA,NA
"576",1502081,2015-02-08,1,62.750062992056,1,3.375,14,NA,NA,NA,NA
"577",1502091,2015-02-09,1,112.747460478504,7,6.875,13,61,NA,NA,NA
"578",1502101,2015-02-10,1,94.7581535487495,7,7.625,11,NA,NA,NA,NA
"579",1502111,2015-02-11,1,94.7022920091949,8,4,5,NA,NA,NA,NA
"580",1502121,2015-02-12,1,99.5801689919554,8,2,4,10,NA,NA,NA
"581",1502131,2015-02-13,1,91.3547288868634,8,1.25,6,10,NA,NA,NA
"582",1502141,2015-02-14,1,62.2346006049711,7,1.625,9,28,NA,NA,NA
"583",1502151,2015-02-15,1,96.7929953706798,7,3.125,16,10,NA,NA,NA
"584",1502161,2015-02-16,1,118.255475071685,8,2,9,10,NA,NA,NA
"585",1502171,2015-02-17,1,118.509639861913,6,1.125,7,45,NA,NA,NA
"586",1502181,2015-02-18,1,123.267817249283,3,5.5,12,10,NA,NA,NA
"587",1502191,2015-02-19,1,123.69090336092,0,6.25,13,5,NA,NA,NA
"588",1502201,2015-02-20,1,117.287703917599,8,3.875,11,71,NA,NA,NA
"589",1502211,2015-02-21,1,107.174143505865,7,3.875,16,61,NA,NA,NA
"590",1502221,2015-02-22,1,70.4631468349699,5,5.25,13,0,NA,NA,NA
"591",1502231,2015-02-23,1,66.8925102653853,7,4.5,12,61,NA,NA,NA
"592",1502241,2015-02-24,1,105.730056008902,7,5.625,12,61,NA,NA,NA
"593",1502251,2015-02-25,1,81.6177684403834,5,5.875,10,NA,NA,NA,NA
"594",1502261,2015-02-26,1,104.017958777385,5,6.625,10,0,NA,NA,NA
"595",1502271,2015-02-27,1,101.514216092369,7,4.5,9,61,NA,NA,NA
"596",1502281,2015-02-28,1,99.5688944630867,3,5.625,10,0,NA,NA,NA
"597",1503011,2015-03-01,1,45.7343245346269,7,6.75,15,61,NA,NA,NA
"598",1503021,2015-03-02,1,104.963808490064,6,5.125,23,61,NA,NA,NA
"599",1503031,2015-03-03,1,96.3163361056603,6,5,14,61,NA,NA,NA
"600",1503041,2015-03-04,1,76.5028628068188,6,5,18,61,NA,NA,NA
"601",1503051,2015-03-05,1,115.664704258596,7,6.625,14,NA,NA,NA,NA
"602",1503061,2015-03-06,1,100.668607215573,7,8.125,12,20,NA,NA,NA
"603",1503071,2015-03-07,1,106.704697425172,7,10.125,13,0,NA,NA,NA
"604",1503081,2015-03-08,1,80.654299664346,0,14,12,NA,NA,NA,NA
"605",1503091,2015-03-09,1,145.517595242024,4,8.375,6,NA,NA,NA,NA
"606",1503101,2015-03-10,1,120.053548888447,3,9.5,13,10,NA,NA,NA
"607",1503111,2015-03-11,1,77.5925278766144,0,9.125,12,NA,NA,NA,NA
"608",1503121,2015-03-12,1,123.321210172569,0,7.125,10,0,NA,NA,NA
"609",1503131,2015-03-13,1,104.09727840711,6,4.875,15,NA,NA,NA,NA
"610",1503141,2015-03-14,1,98.2811856068814,7,5.125,15,NA,NA,NA,NA
"611",1503151,2015-03-15,1,56.9672232806217,7,5.75,13,21,NA,NA,NA
"612",1503161,2015-03-16,1,136.698666060069,2,8.625,13,10,NA,NA,NA
"613",1503171,2015-03-17,1,136.644449549369,1,10.75,11,5,NA,NA,NA
"614",1503181,2015-03-18,1,117.213496435657,4,10.625,8,NA,NA,NA,NA
"615",1503191,2015-03-19,1,121.351949525045,0,10.375,9,0,NA,NA,NA
"616",1503201,2015-03-20,1,125.078492851656,7,5,9,45,NA,NA,NA
"617",1503211,2015-03-21,1,113.449213775737,7,4.5,21,61,NA,NA,NA
"618",1503221,2015-03-22,1,71.5711481513957,0,4.375,8,NA,NA,NA,NA
"619",1503231,2015-03-23,1,129.186723027161,0,7.75,12,NA,NA,NA,NA
"620",1503241,2015-03-24,1,114.539801718388,6,7.875,6,0,NA,NA,NA
"621",1503251,2015-03-25,1,85.7675699240561,6,7.875,14,5,NA,NA,NA
"622",1503261,2015-03-26,1,126.909561618178,7,7.125,9,0,NA,NA,NA
"623",1503271,2015-03-27,1,113.205121341153,7,7,7,61,NA,NA,NA
"624",1503281,2015-03-28,1,177.270608855771,7,8.5,10,NA,NA,NA,NA
"625",1503291,2015-03-29,1,56.8890738313162,7,8.25,12,61,NA,NA,NA
"626",1503301,2015-03-30,1,110.288515770675,6,6.5,29,61,NA,NA,NA
"627",1503311,2015-03-31,1,101.620422865145,7,6.375,35,61,NA,NA,NA
