"","X","id","Datum","Warengruppe","wochentag","jahreszeit","monat","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Feiertag","Ferien","Temperatur_labels"
"192",192,1902121,"2019-02-12",1,"Dienstag","Winter",2,4,5.225,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"193",193,1902131,"2019-02-13",1,"Mittwoch","Winter",2,8,7.5375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"194",194,1902141,"2019-02-14",1,"Donnerstag","Winter",2,3,7.4,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"195",195,1902151,"2019-02-15",1,"Freitag","Winter",2,0,11.3375,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"196",196,1902161,"2019-02-16",1,"Samstag","Winter",2,0,10.425,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"197",197,1902171,"2019-02-17",1,"Sonntag","Winter",2,3,11.625,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"198",198,1902181,"2019-02-18",1,"Montag","Winter",2,0,11.725,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"199",199,1902191,"2019-02-19",1,"Dienstag","Winter",2,7,6.75,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"200",200,1902201,"2019-02-20",1,"Mittwoch","Winter",2,7,7.34,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"201",201,1902211,"2019-02-21",1,"Donnerstag","Winter",2,8,7.675,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"202",202,1902221,"2019-02-22",1,"Freitag","Winter",2,4,4.125,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"203",203,1902231,"2019-02-23",1,"Samstag","Winter",2,6,4.775,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"204",204,1902241,"2019-02-24",1,"Sonntag","Winter",2,0,9.6875,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"205",205,1902251,"2019-02-25",1,"Montag","Winter",2,0,9.8125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"206",206,1902261,"2019-02-26",1,"Dienstag","Winter",2,0,10.85,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"207",207,1902271,"2019-02-27",1,"Mittwoch","Winter",2,1,13.4125,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"208",208,1902281,"2019-02-28",1,"Donnerstag","Winter",2,5,7.8875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"209",209,1903011,"2019-03-01",1,"Freitag","Frueling",3,7,5.6375,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"210",210,1903021,"2019-03-02",1,"Samstag","Frueling",3,7,5.4,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"211",211,1903031,"2019-03-03",1,"Sonntag","Frueling",3,6,8.975,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"212",212,1903041,"2019-03-04",1,"Montag","Frueling",3,6,7.5375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"213",213,1903051,"2019-03-05",1,"Dienstag","Frueling",3,5,6.8875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"214",214,1903061,"2019-03-06",1,"Mittwoch","Frueling",3,7,6.7625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"215",215,1903071,"2019-03-07",1,"Donnerstag","Frueling",3,6,9.65,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"216",216,1903081,"2019-03-08",1,"Freitag","Frueling",3,5,6.8875,"Sturm","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"217",217,1903091,"2019-03-09",1,"Samstag","Frueling",3,6,6.35,"Sturm","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"218",218,1903101,"2019-03-10",1,"Sonntag","Frueling",3,6,6.8875,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"219",219,1903111,"2019-03-11",1,"Montag","Frueling",3,5,4.075,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"220",220,1903121,"2019-03-12",1,"Dienstag","Frueling",3,6,5.425,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"221",221,1903131,"2019-03-13",1,"Mittwoch","Frueling",3,7,5.8,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"222",222,1903141,"2019-03-14",1,"Donnerstag","Frueling",3,7,5.5625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"223",223,1903151,"2019-03-15",1,"Freitag","Frueling",3,7,7.4875,"Sturm","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"224",224,1903161,"2019-03-16",1,"Samstag","Frueling",3,7,5.5875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"225",225,1903171,"2019-03-17",1,"Sonntag","Frueling",3,5,7.4,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"226",226,1903181,"2019-03-18",1,"Montag","Frueling",3,5,6.325,"Sturm","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"227",227,1903191,"2019-03-19",1,"Dienstag","Frueling",3,3,7.0125,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"228",228,1903211,"2019-03-21",1,"Donnerstag","Frueling",3,8,10.225,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"229",229,1903221,"2019-03-22",1,"Freitag","Frueling",3,7,9.7,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"230",230,1903231,"2019-03-23",1,"Samstag","Frueling",3,6,10.2625,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"231",231,1903241,"2019-03-24",1,"Sonntag","Frueling",3,4,7.6625,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"232",232,1903251,"2019-03-25",1,"Montag","Frueling",3,4,7.3375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"233",233,1903261,"2019-03-26",1,"Dienstag","Frueling",3,7,7.8375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"234",234,1903271,"2019-03-27",1,"Mittwoch","Frueling",3,8,8.375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"235",235,1903281,"2019-03-28",1,"Donnerstag","Frueling",3,8,10.7,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"236",236,1903291,"2019-03-29",1,"Freitag","Frueling",3,5,12.1125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"237",237,1903301,"2019-03-30",1,"Samstag","Frueling",3,1,15.5,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"238",238,1903311,"2019-03-31",1,"Sonntag","Frueling",3,0,7.6625,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"239",239,1904011,"2019-04-01",1,"Montag","Frueling",4,0,8.05,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"240",240,1904021,"2019-04-02",1,"Dienstag","Frueling",4,0,11.685714,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"241",241,1904041,"2019-04-04",1,"Donnerstag","Frueling",4,6,14.957142,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"242",242,1904051,"2019-04-05",1,"Freitag","Frueling",4,2,12.0625,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"243",243,1904061,"2019-04-06",1,"Samstag","Frueling",4,0,12.7625,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"244",244,1904071,"2019-04-07",1,"Sonntag","Frueling",4,0,12.8375,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"245",245,1904081,"2019-04-08",1,"Montag","Frueling",4,1,9.1125,"Wind","Trocken",FALSE,FALSE,TRUE,"kalt"
"246",246,1904091,"2019-04-09",1,"Dienstag","Frueling",4,1,6.6625,"Wind","Trocken",FALSE,FALSE,TRUE,"kalt"
"247",247,1904101,"2019-04-10",1,"Mittwoch","Frueling",4,0,6.275,"Wind","Trocken",FALSE,FALSE,TRUE,"kalt"
"248",248,1904111,"2019-04-11",1,"Donnerstag","Frueling",4,7,5.3375,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"kalt"
"249",249,1904121,"2019-04-12",1,"Freitag","Frueling",4,5,5.2125,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"kalt"
"250",250,1904131,"2019-04-13",1,"Samstag","Frueling",4,7,3.475,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"kalt"
"251",251,1904141,"2019-04-14",1,"Sonntag","Frueling",4,7,5.9375,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"kalt"
"252",252,1904151,"2019-04-15",1,"Montag","Frueling",4,2,7.35,"Wind","Trocken",FALSE,FALSE,TRUE,"kalt"
"253",253,1904161,"2019-04-16",1,"Dienstag","Frueling",4,0,8.4375,"Wind","Trocken",FALSE,FALSE,TRUE,"kalt"
"254",254,1904171,"2019-04-17",1,"Mittwoch","Frueling",4,0,11.6625,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"255",255,1904181,"2019-04-18",1,"Donnerstag","Frueling",4,0,13.0125,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"256",256,1904201,"2019-04-20",1,"Samstag","Frueling",4,0,13.125,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"257",257,1904211,"2019-04-21",1,"Sonntag","Frueling",4,0,16.8125,"Brise","RegenGewitter",FALSE,TRUE,FALSE,"moderat"
"258",258,1904221,"2019-04-22",1,"Montag","Frueling",4,0,15.775,"Wind","Trocken",FALSE,TRUE,FALSE,"moderat"
"259",259,1904231,"2019-04-23",1,"Dienstag","Frueling",4,0,14.225,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"260",260,1904241,"2019-04-24",1,"Mittwoch","Frueling",4,2,17.65,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"261",261,1904251,"2019-04-25",1,"Donnerstag","Frueling",4,0,19.6125,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"262",262,1904261,"2019-04-26",1,"Freitag","Frueling",4,7,14.975,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"263",263,1904271,"2019-04-27",1,"Samstag","Frueling",4,5,16.2125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"264",264,1904281,"2019-04-28",1,"Sonntag","Frueling",4,7,9.85,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"265",265,1904291,"2019-04-29",1,"Montag","Frueling",4,3,13.6125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"266",266,1904301,"2019-04-30",1,"Dienstag","Frueling",4,6,17.65,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"267",267,1905021,"2019-05-02",1,"Donnerstag","Frueling",5,7,8.95,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"268",268,1905031,"2019-05-03",1,"Freitag","Frueling",5,6,8.7625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"269",269,1905041,"2019-05-04",1,"Samstag","Frueling",5,5,7.3,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"270",270,1905051,"2019-05-05",1,"Sonntag","Frueling",5,5,10.6875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"271",271,1905061,"2019-05-06",1,"Montag","Frueling",5,3,9.1625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"272",272,1905071,"2019-05-07",1,"Dienstag","Frueling",5,3,9.6625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"273",273,1905081,"2019-05-08",1,"Mittwoch","Frueling",5,6,12.8125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"274",274,1905091,"2019-05-09",1,"Donnerstag","Frueling",5,6,15,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"275",275,1905101,"2019-05-10",1,"Freitag","Frueling",5,7,10.4625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"276",276,1905111,"2019-05-11",1,"Samstag","Frueling",5,1,11.525,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"277",277,1905121,"2019-05-12",1,"Sonntag","Frueling",5,1,13.0125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"278",278,1905131,"2019-05-13",1,"Montag","Frueling",5,1,12.7125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"279",279,1905141,"2019-05-14",1,"Dienstag","Frueling",5,7,12.3375,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"280",280,1905151,"2019-05-15",1,"Mittwoch","Frueling",5,2,13.9,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"281",281,1905161,"2019-05-16",1,"Donnerstag","Frueling",5,7,12.475,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"282",282,1905171,"2019-05-17",1,"Freitag","Frueling",5,7,11.95,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"283",283,1905181,"2019-05-18",1,"Samstag","Frueling",5,3,16.4875,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"284",284,1905191,"2019-05-19",1,"Sonntag","Frueling",5,4,14.2375,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"285",285,1905201,"2019-05-20",1,"Montag","Frueling",5,3,16.8125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"286",286,1905211,"2019-05-21",1,"Dienstag","Frueling",5,7,16.425,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"287",287,1905221,"2019-05-22",1,"Mittwoch","Frueling",5,6,12.1,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"288",288,1905231,"2019-05-23",1,"Donnerstag","Frueling",5,5,18.2375,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"289",289,1905241,"2019-05-24",1,"Freitag","Frueling",5,2,18.4125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"290",290,1905251,"2019-05-25",1,"Samstag","Frueling",5,7,13.5375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"291",291,1905261,"2019-05-26",1,"Sonntag","Frueling",5,7,13.625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"292",292,1905271,"2019-05-27",1,"Montag","Frueling",5,6,15.2625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"293",293,1905281,"2019-05-28",1,"Dienstag","Frueling",5,6,13.1625,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"294",294,1905291,"2019-05-29",1,"Mittwoch","Frueling",5,3,13.3625,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"295",295,1905301,"2019-05-30",1,"Donnerstag","Frueling",5,7,14.0125,"Brise","RegenGewitter",FALSE,TRUE,FALSE,"moderat"
"296",296,1905311,"2019-05-31",1,"Freitag","Frueling",5,7,18.85,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"297",297,1906011,"2019-06-01",1,"Samstag","Sommer",6,6,19.5625,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"298",298,1906021,"2019-06-02",1,"Sonntag","Sommer",6,2,24.35,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"299",299,1906031,"2019-06-03",1,"Montag","Sommer",6,6,22.225,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"300",300,1906041,"2019-06-04",1,"Dienstag","Sommer",6,7,16.0625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"301",301,1906051,"2019-06-05",1,"Mittwoch","Sommer",6,5,22.9125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"302",302,1906061,"2019-06-06",1,"Donnerstag","Sommer",6,6,19.5,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"303",303,1906071,"2019-06-07",1,"Freitag","Sommer",6,1,17.45,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"304",304,1906081,"2019-06-08",1,"Samstag","Sommer",6,7,16.2375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"305",305,1906091,"2019-06-09",1,"Sonntag","Sommer",6,5,18.65,"Brise","Trocken",FALSE,TRUE,FALSE,"moderat"
"306",306,1906101,"2019-06-10",1,"Montag","Sommer",6,7,16.125,"Wind","RegenGewitter",FALSE,TRUE,FALSE,"moderat"
"307",307,1906111,"2019-06-11",1,"Dienstag","Sommer",6,6,18.1375,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"308",308,1906121,"2019-06-12",1,"Mittwoch","Sommer",6,7,16.6625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"309",309,1906131,"2019-06-13",1,"Donnerstag","Sommer",6,0,22.175,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"310",310,1906141,"2019-06-14",1,"Freitag","Sommer",6,5,22.9,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"311",311,1906151,"2019-06-15",1,"Samstag","Sommer",6,7,18.2125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"312",312,1906161,"2019-06-16",1,"Sonntag","Sommer",6,6,20.3875,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"313",313,1906171,"2019-06-17",1,"Montag","Sommer",6,3,21.875,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"314",314,1906181,"2019-06-18",1,"Dienstag","Sommer",6,5,25.1125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"315",315,1906191,"2019-06-19",1,"Mittwoch","Sommer",6,3,25.95,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"316",316,1906201,"2019-06-20",1,"Donnerstag","Sommer",6,6,19.275,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"317",317,1906211,"2019-06-21",1,"Freitag","Sommer",6,6,18.1625,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"318",318,1906221,"2019-06-22",1,"Samstag","Sommer",6,6,17.025,"Brise","Trocken",TRUE,FALSE,FALSE,"moderat"
"319",319,1906231,"2019-06-23",1,"Sonntag","Sommer",6,1,20.375,"Wind","Trocken",TRUE,FALSE,FALSE,"moderat"
"320",320,1906241,"2019-06-24",1,"Montag","Sommer",6,6,21.875,"Wind","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"321",321,1906251,"2019-06-25",1,"Dienstag","Sommer",6,3,28.775,"Brise","RegenGewitter",TRUE,FALSE,FALSE,"sommerlich"
"322",322,1906261,"2019-06-26",1,"Mittwoch","Sommer",6,0,26.0375,"Wind","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"323",323,1906271,"2019-06-27",1,"Donnerstag","Sommer",6,6,17.175,"Wind","RegenGewitter",TRUE,FALSE,FALSE,"moderat"
"324",324,1906281,"2019-06-28",1,"Freitag","Sommer",6,1,20.225,"Brise","Trocken",TRUE,FALSE,FALSE,"moderat"
"325",325,1906291,"2019-06-29",1,"Samstag","Sommer",6,0,24.0375,"Brise","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"326",326,1906301,"2019-06-30",1,"Sonntag","Sommer",6,0,27.3375,"Wind","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"327",327,1907011,"2019-07-01",1,"Montag","Sommer",7,5,20.25,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"328",328,1907021,"2019-07-02",1,"Dienstag","Sommer",7,6,15.1875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"329",329,1907031,"2019-07-03",1,"Mittwoch","Sommer",7,5,16.5,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"330",330,1907041,"2019-07-04",1,"Donnerstag","Sommer",7,7,15.9625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"331",331,1907051,"2019-07-05",1,"Freitag","Sommer",7,7,15.7375,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"332",332,1907061,"2019-07-06",1,"Samstag","Sommer",7,7,15.9125,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"333",333,1907071,"2019-07-07",1,"Sonntag","Sommer",7,7,14.4625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"334",334,1907081,"2019-07-08",1,"Montag","Sommer",7,7,16.0125,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"335",335,1907091,"2019-07-09",1,"Dienstag","Sommer",7,7,16.625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"336",336,1907111,"2019-07-11",1,"Donnerstag","Sommer",7,7,17.6125,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"337",337,1907121,"2019-07-12",1,"Freitag","Sommer",7,7,18.475,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"338",338,1907131,"2019-07-13",1,"Samstag","Sommer",7,7,19.9,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"339",339,1907141,"2019-07-14",1,"Sonntag","Sommer",7,8,15.3625,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"340",340,1907151,"2019-07-15",1,"Montag","Sommer",7,7,15.5875,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"341",341,1907161,"2019-07-16",1,"Dienstag","Sommer",7,5,19.1125,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"342",342,1907171,"2019-07-17",1,"Mittwoch","Sommer",7,4,17.5375,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"343",343,1907181,"2019-07-18",1,"Donnerstag","Sommer",7,6,21.25,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"344",344,1907191,"2019-07-19",1,"Freitag","Sommer",7,6,21.0875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"345",345,1907201,"2019-07-20",1,"Samstag","Sommer",7,7,24.35,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"346",346,1907211,"2019-07-21",1,"Sonntag","Sommer",7,8,18.9,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"347",347,1907221,"2019-07-22",1,"Montag","Sommer",7,7,16.6375,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"348",348,1907231,"2019-07-23",1,"Dienstag","Sommer",7,0,26.1,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"349",349,1907241,"2019-07-24",1,"Mittwoch","Sommer",7,0,27.6875,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"350",350,1907251,"2019-07-25",1,"Donnerstag","Sommer",7,6,29.725,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"351",351,1907261,"2019-07-26",1,"Freitag","Sommer",7,0,26.925,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"352",352,1907271,"2019-07-27",1,"Samstag","Sommer",7,4,23.5375,"Sturm","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"353",353,1907281,"2019-07-28",1,"Sonntag","Sommer",7,3,23.35,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"354",354,1907291,"2019-07-29",1,"Montag","Sommer",7,6,25.25,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"355",355,1907301,"2019-07-30",1,"Dienstag","Sommer",7,7,20.7375,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"356",356,1808012,"2018-08-01",2,"Mittwoch","Sommer",8,0,23.7625,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"357",357,1808022,"2018-08-02",2,"Donnerstag","Sommer",8,0,26.1875,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"358",358,1808032,"2018-08-03",2,"Freitag","Sommer",8,1,27.6625,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"359",359,1808042,"2018-08-04",2,"Samstag","Sommer",8,4,25.1375,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"360",360,1808052,"2018-08-05",2,"Sonntag","Sommer",8,7,21.3,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"361",361,1808062,"2018-08-06",2,"Montag","Sommer",8,0,23.1,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"362",362,1808072,"2018-08-07",2,"Dienstag","Sommer",8,0,32.671428,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"heiß"
"363",363,1808082,"2018-08-08",2,"Mittwoch","Sommer",8,4,28.15,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"364",364,1808092,"2018-08-09",2,"Donnerstag","Sommer",8,5,24.575,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"365",365,1808102,"2018-08-10",2,"Freitag","Sommer",8,5,17.325,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"366",366,1808112,"2018-08-11",2,"Samstag","Sommer",8,6,15.5,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"367",367,1808122,"2018-08-12",2,"Sonntag","Sommer",8,7,18.375,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"368",368,1808132,"2018-08-13",2,"Montag","Sommer",8,7,21.9125,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"369",369,1808142,"2018-08-14",2,"Dienstag","Sommer",8,5,21.8,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"370",370,1808152,"2018-08-15",2,"Mittwoch","Sommer",8,6,21.9875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"371",371,1808162,"2018-08-16",2,"Donnerstag","Sommer",8,3,25.075,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"372",372,1808172,"2018-08-17",2,"Freitag","Sommer",8,7,19.55,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"373",373,1808182,"2018-08-18",2,"Samstag","Sommer",8,4,21.75,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"374",374,1808192,"2018-08-19",2,"Sonntag","Sommer",8,7,21.3875,"Brise","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"375",375,1808202,"2018-08-20",2,"Montag","Sommer",8,6,19.6,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"376",376,1808212,"2018-08-21",2,"Dienstag","Sommer",8,4,19.7875,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"377",377,1808222,"2018-08-22",2,"Mittwoch","Sommer",8,0,26.6375,"Brise","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"378",378,1808232,"2018-08-23",2,"Donnerstag","Sommer",8,5,22.575,"Wind","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"379",379,1808242,"2018-08-24",2,"Freitag","Sommer",8,5,17.1,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"380",380,1808252,"2018-08-25",2,"Samstag","Sommer",8,7,12.9,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"381",381,1808262,"2018-08-26",2,"Sonntag","Sommer",8,3,16.9875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"382",382,1808272,"2018-08-27",2,"Montag","Sommer",8,6,16.5375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"383",383,1808282,"2018-08-28",2,"Dienstag","Sommer",8,6,18.6125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
